"location","date","Tmax","Tmin","Year","Month","Day","Solar","CO2","Global_Anomaly","ENSO_Index","ENSO_Phase","lat","DayLength","Daily_Heat","GDD_Cumulative","Is_Chill_Day","Chill_Cumulative","bloom_doy","Precip_Master","doy"
"liestal",1947-02-27,1.8,-10.3,1947,2,27,9.10071428571429,315.98,-0.03,-0.799393939393939,NA,47.4814,10.8973720147277,0,7.05,0,17,107,6.3,58
"liestal",1947-02-28,4.6,-0.6,1947,2,28,8.95595238095238,315.98,-0.03,-0.799393939393939,NA,47.4814,10.9536943896783,0,7.05,1,18,107,0.6,59
"liestal",1947-03-01,4.6,-3.6,1947,3,1,8.48642857142857,315.98,-0.03,-0.799393939393939,NA,47.4814,11.0101560725132,0,7.05,1,19,107,0,60
"liestal",1947-03-02,4.3,-9.5,1947,3,2,8.16071428571429,315.98,-0.03,-0.799393939393939,NA,47.4814,11.0667464112759,0,7.05,0,19,107,0,61
"liestal",1947-03-03,1.2,-8.5,1947,3,3,8.31238095238095,315.98,-0.03,-0.799393939393939,NA,47.4814,11.1234551701428,0,7.05,0,19,107,6.4,62
"liestal",1947-03-04,6,-2.3,1947,3,4,9.86166666666667,315.98,-0.03,-0.799393939393939,NA,47.4814,11.1802725123185,0,7.05,1,20,107,5.5,63
"liestal",1947-03-05,6.9,1.2,1947,3,5,10.1511904761905,315.98,-0.03,-0.799393939393939,NA,47.4814,11.2371889826582,0,7.05,1,21,107,6.9,64
"liestal",1947-03-06,10.1,2.2,1947,3,6,9.23428571428571,315.98,-0.03,-0.799393939393939,NA,47.4814,11.2941954900542,1.15,8.2,1,22,107,0.4,65
"liestal",1947-03-07,8.2,-0.5,1947,3,7,9.61166666666667,315.98,-0.03,-0.799393939393939,NA,47.4814,11.3512832896236,0,8.2,1,23,107,2.5,66
"liestal",1947-03-08,1.1,-3.4,1947,3,8,10.2809523809524,315.98,-0.03,-0.799393939393939,NA,47.4814,11.4084439647289,0,8.2,0,23,107,0,67
"liestal",1947-03-09,9.2,-6.7,1947,3,9,10.7788095238095,315.98,-0.03,-0.799393939393939,NA,47.4814,11.4656694088594,0,8.2,1,24,107,0,68
"liestal",1947-03-10,4.3,-0.6,1947,3,10,11.4597619047619,315.98,-0.03,-0.799393939393939,NA,47.4814,11.5229518074005,0,8.2,1,25,107,6.9,69
"liestal",1947-03-11,13.7,3.9,1947,3,11,10.6040476190476,315.98,-0.03,-0.799393939393939,NA,47.4814,11.5802836193129,3.8,12,0,25,107,6.2,70
"liestal",1947-03-12,10,4.7,1947,3,12,10.5209523809524,315.98,-0.03,-0.799393939393939,NA,47.4814,11.6376575587432,2.35,14.35,0,25,107,0.9,71
"liestal",1947-03-13,17.3,3.5,1947,3,13,11.1516666666667,315.98,-0.03,-0.799393939393939,NA,47.4814,11.6950665765823,5.4,19.75,0,25,107,2.5,72
"liestal",1947-03-14,14.9,8.2,1947,3,14,10.9797619047619,315.98,-0.03,-0.799393939393939,NA,47.4814,11.7525038419891,6.55,26.3,0,25,107,2.5,73
"liestal",1947-03-15,8.7,1.1,1947,3,15,10.3114285714286,315.98,-0.03,-0.799393939393939,NA,47.4814,11.809962723892,0,26.3,1,26,107,0.3,74
"liestal",1947-03-16,12.5,0.3,1947,3,16,12.2066666666667,315.98,-0.03,-0.799393939393939,NA,47.4814,11.8674367724804,1.4,27.7,1,27,107,0,75
"liestal",1947-03-17,16.3,7,1947,3,17,10.9692682926829,315.98,-0.03,-0.799393939393939,NA,47.4814,11.924919700697,6.65,34.35,0,27,107,0,76
"liestal",1947-03-18,19,6.6,1947,3,18,11.5490243902439,315.98,-0.03,-0.799393939393939,NA,47.4814,11.9824053657389,7.8,42.15,0,27,107,9.3,77
"liestal",1947-03-19,10.8,6.7,1947,3,19,11.6225641025641,315.98,-0.03,-0.799393939393939,NA,47.4814,12.0398877505757,3.75,45.9,0,27,107,12,78
"liestal",1947-03-20,11.4,5.9,1947,3,20,12.2884615384615,315.98,-0.03,-0.799393939393939,NA,47.4814,12.0973609454905,3.65,49.55,0,27,107,5.8,79
"liestal",1947-03-21,19.3,5.1,1947,3,21,11.9015384615385,315.98,-0.03,-0.799393939393939,NA,47.4814,12.1548191296491,7.2,56.75,0,27,107,0,80
"liestal",1947-03-22,20.2,8.8,1947,3,22,11.4792105263158,315.98,-0.03,-0.799393939393939,NA,47.4814,12.2122565527035,9.5,66.25,0,27,107,11,81
"liestal",1947-03-23,14.5,5.5,1947,3,23,11.8994594594595,315.98,-0.03,-0.799393939393939,NA,47.4814,12.2696675164315,5,71.25,0,27,107,4,82
"liestal",1947-03-24,10,5.5,1947,3,24,11.8477777777778,315.98,-0.03,-0.799393939393939,NA,47.4814,12.3270463564183,2.75,74,0,27,107,2.5,83
"liestal",1947-03-25,8.1,2,1947,3,25,11.2586111111111,315.98,-0.03,-0.799393939393939,NA,47.4814,12.3843874237821,0.0499999999999998,74.05,1,28,107,0,84
"liestal",1947-03-26,8.2,-2.4,1947,3,26,10.7214285714286,315.98,-0.03,-0.799393939393939,NA,47.4814,12.4416850669476,0,74.05,1,29,107,0,85
"liestal",1947-03-27,17.3,-0.6,1947,3,27,11.7908823529412,315.98,-0.03,-0.799393939393939,NA,47.4814,12.4989336134704,3.35,77.4,0,29,107,0,86
"liestal",1947-03-28,20.2,4.5,1947,3,28,11.6559375,315.98,-0.03,-0.799393939393939,NA,47.4814,12.5561273519161,7.35,84.75,0,29,107,0,87
"liestal",1947-03-29,18.2,7.9,1947,3,29,12.994,315.98,-0.03,-0.799393939393939,NA,47.4814,12.6132605137978,8.05,92.8,0,29,107,0.5,88
"liestal",1947-03-30,12.4,5.2,1947,3,30,12.5741379310345,315.98,-0.03,-0.799393939393939,NA,47.4814,12.6703272555765,3.8,96.6,0,29,107,0.2,89
"liestal",1947-03-31,14.3,5.2,1947,3,31,12.992962962963,315.98,-0.03,-0.799393939393939,NA,47.4814,12.727321640729,4.75,101.35,0,29,107,4.9,90
"liestal",1947-04-01,14.8,4.5,1947,4,1,15.1084,315.98,-0.03,-0.799393939393939,NA,47.4814,12.7842376218894,4.65,106,0,29,107,1.6,91
"liestal",1947-04-02,8.8,4.2,1947,4,2,13.352,315.98,-0.03,-0.799393939393939,NA,47.4814,12.8410690230714,1.5,107.5,1,30,107,2.6,92
"liestal",1947-04-03,13.5,5.3,1947,4,3,14.3559090909091,315.98,-0.03,-0.799393939393939,NA,47.4814,12.8978095219781,4.4,111.9,0,30,107,5,93
"liestal",1947-04-04,14.8,6.3,1947,4,4,10.9205263157895,315.98,-0.03,-0.799393939393939,NA,47.4814,12.9544526324093,5.55,117.45,0,30,107,0.4,94
"liestal",1947-04-05,9.1,4,1947,4,5,11.126875,315.98,-0.03,-0.799393939393939,NA,47.4814,13.0109916867761,1.55,119,1,31,107,0,95
"liestal",1947-04-06,16.1,0.8,1947,4,6,14.1913333333333,315.98,-0.03,-0.799393939393939,NA,47.4814,13.0674198187356,3.45,122.45,0,31,107,0.1,96
"liestal",1947-04-07,16.5,12,1947,4,7,15.87,315.98,-0.03,-0.799393939393939,NA,47.4814,13.1237299459577,9.25,131.7,0,31,107,0.5,97
"liestal",1947-04-08,21.4,9.2,1947,4,8,14.6257142857143,315.98,-0.03,-0.799393939393939,NA,47.4814,13.1799147530418,10.3,142,0,31,107,0.1,98
"liestal",1947-04-09,13.6,5.3,1947,4,9,13.7308333333333,315.98,-0.03,-0.799393939393939,NA,47.4814,13.2359666745982,4.45,146.45,0,31,107,0.6,99
"liestal",1947-04-10,11.8,2.6,1947,4,10,13.7991666666667,315.98,-0.03,-0.799393939393939,NA,47.4814,13.2918778785158,2.2,148.65,0,31,107,0,100
"liestal",1947-04-11,14.1,-2.4,1947,4,11,15.1136363636364,315.98,-0.03,-0.799393939393939,NA,47.4814,13.3476402494366,0.85,149.5,1,32,107,0,101
"liestal",1947-04-12,17.3,0.2,1947,4,12,13.0477777777778,315.98,-0.03,-0.799393939393939,NA,47.4814,13.4032453724617,3.75,153.25,0,32,107,0,102
"liestal",1947-04-13,18.7,1,1947,4,13,11.385,315.98,-0.03,-0.799393939393939,NA,47.4814,13.4586845171145,4.85,158.1,0,32,107,0,103
"liestal",1947-04-14,24.6,3.5,1947,4,14,14.655,315.98,-0.03,-0.799393939393939,NA,47.4814,13.5139486215924,9.05,167.15,0,32,107,0,104
"liestal",1947-04-15,25.7,7.1,1947,4,15,18.56375,315.98,-0.03,-0.799393939393939,NA,47.4814,13.5690282773365,11.4,178.55,0,32,107,0,105
"liestal",1947-04-16,26.7,6.8,1947,4,16,17.57375,315.98,-0.03,-0.799393939393939,NA,47.4814,13.6239137139564,11.75,190.3,0,32,107,0,106
"liestal",1947-04-17,25.9,6.6,1947,4,17,17.8957142857143,315.98,-0.03,-0.799393939393939,NA,47.4814,13.6785947845466,11.25,201.55,0,32,107,0,107
"liestal",1948-01-01,1.1,-3.1,1948,1,1,3.44181818181818,315.98,-0.11,-0.799393939393939,NA,47.4814,8.51215598093655,0,0,0,0,88,12.7,1
"liestal",1948-01-02,10.4,0.9,1948,1,2,2.83681818181818,315.98,-0.11,-0.799393939393939,NA,47.4814,8.52719548963671,0.65,0.65,1,1,88,2,2
"liestal",1948-01-03,13.7,6,1948,1,3,3.63636363636364,315.98,-0.11,-0.799393939393939,NA,47.4814,8.54364483492235,4.85,5.5,0,1,88,0,3
"liestal",1948-01-04,10.5,4.1,1948,1,4,3.34136363636364,315.98,-0.11,-0.799393939393939,NA,47.4814,8.56148685215538,2.3,7.8,0,1,88,0,4
"liestal",1948-01-05,14.2,3.1,1948,1,5,3.49477272727273,315.98,-0.11,-0.799393939393939,NA,47.4814,8.58070308834439,3.65,11.45,0,1,88,0.2,5
"liestal",1948-01-06,6.3,0.2,1948,1,6,3.33931818181818,315.98,-0.11,-0.799393939393939,NA,47.4814,8.60127386906395,0,11.45,1,2,88,5.4,6
"liestal",1948-01-07,12.4,4.7,1948,1,7,3.44295454545455,315.98,-0.11,-0.799393939393939,NA,47.4814,8.62317836849984,3.55,15,0,2,88,4,7
"liestal",1948-01-08,10.8,1.6,1948,1,8,3.6325,315.98,-0.11,-0.799393939393939,NA,47.4814,8.64639468213137,1.2,16.2,1,3,88,3.4,8
"liestal",1948-01-09,6.7,-0.3,1948,1,9,3.36181818181818,315.98,-0.11,-0.799393939393939,NA,47.4814,8.67089990155854,0,16.2,1,4,88,0,9
"liestal",1948-01-10,10.2,2,1948,1,10,3.76046511627907,315.98,-0.11,-0.799393939393939,NA,47.4814,8.69667019098502,1.1,17.3,1,5,88,0,10
"liestal",1948-01-11,6.7,-1.1,1948,1,11,3.88790697674419,315.98,-0.11,-0.799393939393939,NA,47.4814,8.72368086487383,0,17.3,1,6,88,0.1,11
"liestal",1948-01-12,10.9,2.6,1948,1,12,3.90166666666667,315.98,-0.11,-0.799393939393939,NA,47.4814,8.75190646630555,1.75,19.05,1,7,88,0.1,12
"liestal",1948-01-13,12.3,8.8,1948,1,13,4.18452380952381,315.98,-0.11,-0.799393939393939,NA,47.4814,8.78132084558377,5.55,24.6,0,7,88,0,13
"liestal",1948-01-14,12.9,9.7,1948,1,14,4.30666666666667,315.98,-0.11,-0.799393939393939,NA,47.4814,8.81189723865306,6.3,30.9,0,7,88,16,14
"liestal",1948-01-15,11.4,1.8,1948,1,15,4.50952380952381,315.98,-0.11,-0.799393939393939,NA,47.4814,8.84360834491675,1.6,32.5,1,8,88,7.4,15
"liestal",1948-01-16,3.7,0.7,1948,1,16,4.48095238095238,315.98,-0.11,-0.799393939393939,NA,47.4814,8.87642640406798,0,32.5,1,9,88,0,16
"liestal",1948-01-17,3.3,1.1,1948,1,17,4.23785714285714,315.98,-0.11,-0.799393939393939,NA,47.4814,8.91032327157499,0,32.5,1,10,88,0,17
"liestal",1948-01-18,2.7,-2,1948,1,18,4.16595238095238,315.98,-0.11,-0.799393939393939,NA,47.4814,8.94527049249082,0,32.5,1,11,88,4,18
"liestal",1948-01-19,8.1,-0.3,1948,1,19,4.07428571428571,315.98,-0.11,-0.799393939393939,NA,47.4814,8.98123937328884,0,32.5,1,12,88,0,19
"liestal",1948-01-20,3.2,-1,1948,1,20,4.27619047619048,315.98,-0.11,-0.799393939393939,NA,47.4814,9.01820105145614,0,32.5,1,13,88,0,20
"liestal",1948-01-21,5.2,-2.1,1948,1,21,4.82142857142857,315.98,-0.11,-0.799393939393939,NA,47.4814,9.05612656260907,0,32.5,1,14,88,0,21
"liestal",1948-01-22,6.9,-1.9,1948,1,22,4.19309523809524,315.98,-0.11,-0.799393939393939,NA,47.4814,9.09498690492638,0,32.5,1,15,88,0,22
"liestal",1948-01-23,2.5,-0.6,1948,1,23,4.46238095238095,315.98,-0.11,-0.799393939393939,NA,47.4814,9.13475310072664,0,32.5,1,16,88,18.8,23
"liestal",1948-01-24,4,1.4,1948,1,24,4.66690476190476,315.98,-0.11,-0.799393939393939,NA,47.4814,9.1753962550468,0,32.5,1,17,88,7.8,24
"liestal",1948-01-25,3.1,0.5,1948,1,25,5.13214285714286,315.98,-0.11,-0.799393939393939,NA,47.4814,9.21688761110792,0,32.5,1,18,88,0,25
"liestal",1948-01-26,3.9,0,1948,1,26,4.31309523809524,315.98,-0.11,-0.799393939393939,NA,47.4814,9.25919860258203,0,32.5,1,19,88,4.5,26
"liestal",1948-01-27,6.1,0.8,1948,1,27,4.56285714285714,315.98,-0.11,-0.799393939393939,NA,47.4814,9.30230090260022,0,32.5,1,20,88,6.8,27
"liestal",1948-01-28,11.1,3.3,1948,1,28,4.71190476190476,315.98,-0.11,-0.799393939393939,NA,47.4814,9.34616646946692,2.2,34.7,0,20,88,0.2,28
"liestal",1948-01-29,9,3.4,1948,1,29,5.31666666666667,315.98,-0.11,-0.799393939393939,NA,47.4814,9.39076758906814,1.2,35.9,1,21,88,0.4,29
"liestal",1948-01-30,13.3,5.7,1948,1,30,5.07190476190476,315.98,-0.11,-0.799393939393939,NA,47.4814,9.43607691398243,4.5,40.4,0,21,88,0.6,30
"liestal",1948-01-31,18.7,11.8,1948,1,31,5.43666666666667,315.98,-0.11,-0.799393939393939,NA,47.4814,9.4820674993225,10.25,50.65,0,21,88,11.8,31
"liestal",1948-02-01,12.7,4.8,1948,2,1,5.06452380952381,315.98,-0.11,-0.799393939393939,NA,47.4814,9.52871283535251,3.75,54.4,0,21,88,3.5,32
"liestal",1948-02-02,8,1.8,1948,2,2,5.03166666666667,315.98,-0.11,-0.799393939393939,NA,47.4814,9.57598687694159,0,54.4,1,22,88,0.5,33
"liestal",1948-02-03,18,6.4,1948,2,3,5.29928571428571,315.98,-0.11,-0.799393939393939,NA,47.4814,9.62386406992729,7.2,61.6,0,22,88,9,34
"liestal",1948-02-04,17.4,5.3,1948,2,4,6.07785714285714,315.98,-0.11,-0.799393939393939,NA,47.4814,9.67231937447449,6.35,67.95,0,22,88,0,35
"liestal",1948-02-05,9.6,1.8,1948,2,5,6.02595238095238,315.98,-0.11,-0.799393939393939,NA,47.4814,9.72132828552506,0.7,68.65,1,23,88,0,36
"liestal",1948-02-06,8.7,0.9,1948,2,6,5.94047619047619,315.98,-0.11,-0.799393939393939,NA,47.4814,9.77086685044173,0,68.65,1,24,88,6.3,37
"liestal",1948-02-07,8.9,2.1,1948,2,7,5.91190476190476,315.98,-0.11,-0.799393939393939,NA,47.4814,9.82091168395644,0.5,69.15,1,25,88,0.1,38
"liestal",1948-02-08,10.7,7.4,1948,2,8,5.66952380952381,315.98,-0.11,-0.799393939393939,NA,47.4814,9.87143998053844,4.05,73.2,0,25,88,3.4,39
"liestal",1948-02-09,11.7,7.8,1948,2,9,6.67761904761905,315.98,-0.11,-0.799393939393939,NA,47.4814,9.92242952430142,4.75,77.95,0,25,88,0,40
"liestal",1948-02-10,11.5,3.7,1948,2,10,6.215,315.98,-0.11,-0.799393939393939,NA,47.4814,9.97385869657122,2.6,80.55,0,25,88,0,41
"liestal",1948-02-11,9.2,6.7,1948,2,11,6.45928571428571,315.98,-0.11,-0.799393939393939,NA,47.4814,10.0257064812376,2.95,83.5,0,25,88,0,42
"liestal",1948-02-12,8.2,5.6,1948,2,12,6.79738095238095,315.98,-0.11,-0.799393939393939,NA,47.4814,10.0779524680135,1.9,85.4,1,26,88,0.2,43
"liestal",1948-02-13,8.2,2.8,1948,2,13,6.76357142857143,315.98,-0.11,-0.799393939393939,NA,47.4814,10.130576853725,0.5,85.9,1,27,88,1.4,44
"liestal",1948-02-14,8.4,4.5,1948,2,14,6.62333333333333,315.98,-0.11,-0.799393939393939,NA,47.4814,10.1835604417535,1.45,87.35,1,28,88,0,45
"liestal",1948-02-15,12.2,2.9,1948,2,15,6.67785714285714,315.98,-0.11,-0.799393939393939,NA,47.4814,10.2368846397507,2.55,89.9,0,28,88,0,46
"liestal",1948-02-16,6.7,0,1948,2,16,7.17357142857143,315.98,-0.11,-0.799393939393939,NA,47.4814,10.2905314557428,0,89.9,1,29,88,0,47
"liestal",1948-02-17,3.2,-4.2,1948,2,17,6.7947619047619,315.98,-0.11,-0.799393939393939,NA,47.4814,10.3444834927378,0,89.9,0,29,88,0,48
"liestal",1948-02-18,-0.2,-3.7,1948,2,18,7.55952380952381,315.98,-0.11,-0.799393939393939,NA,47.4814,10.398723941947,0,89.9,0,29,88,0,49
"liestal",1948-02-19,-2,-8.2,1948,2,19,7.99904761904762,315.98,-0.11,-0.799393939393939,NA,47.4814,10.4532365747269,0,89.9,0,29,88,3.6,50
"liestal",1948-02-20,-4.7,-9.9,1948,2,20,8.08285714285714,315.98,-0.11,-0.799393939393939,NA,47.4814,10.5080057333429,0,89.9,0,29,88,0,51
"liestal",1948-02-21,-1.3,-9.4,1948,2,21,8.34380952380952,315.98,-0.11,-0.799393939393939,NA,47.4814,10.5630163206538,0,89.9,0,29,88,0,52
"liestal",1948-02-22,-2.2,-10.8,1948,2,22,7.53571428571429,315.98,-0.11,-0.799393939393939,NA,47.4814,10.6182537888088,0,89.9,0,29,88,0,53
"liestal",1948-02-23,-1.1,-6.3,1948,2,23,7.5802380952381,315.98,-0.11,-0.799393939393939,NA,47.4814,10.673704127046,0,89.9,0,29,88,0,54
"liestal",1948-02-24,2.3,-10.5,1948,2,24,8.41833333333333,315.98,-0.11,-0.799393939393939,NA,47.4814,10.7293538486762,0,89.9,0,29,88,0,55
"liestal",1948-02-25,3.5,-9.6,1948,2,25,8.58142857142857,315.98,-0.11,-0.799393939393939,NA,47.4814,10.7851899773292,0,89.9,0,29,88,0,56
"liestal",1948-02-26,2.8,-6.1,1948,2,26,8.36214285714286,315.98,-0.11,-0.799393939393939,NA,47.4814,10.8412000325377,0,89.9,0,29,88,0,57
"liestal",1948-02-27,8.2,-8.7,1948,2,27,9.10071428571429,315.98,-0.11,-0.799393939393939,NA,47.4814,10.8973720147277,0,89.9,0,29,88,0,58
"liestal",1948-02-28,10.2,-5.1,1948,2,28,8.95595238095238,315.98,-0.11,-0.799393939393939,NA,47.4814,10.9536943896783,0,89.9,1,30,88,0,59
"liestal",1948-02-29,8.7,-3.2,1948,2,29,8.48642857142857,315.98,-0.11,-0.799393939393939,NA,47.4814,11.0101560725132,0,89.9,1,31,88,0,60
"liestal",1948-03-01,11.2,-2.6,1948,3,1,8.16071428571429,315.98,-0.11,-0.799393939393939,NA,47.4814,11.0667464112759,0,89.9,1,32,88,0,61
"liestal",1948-03-02,14.9,-0.4,1948,3,2,8.31238095238095,315.98,-0.11,-0.799393939393939,NA,47.4814,11.1234551701428,2.25,92.15,0,32,88,0,62
"liestal",1948-03-03,12.7,-0.6,1948,3,3,9.86166666666667,315.98,-0.11,-0.799393939393939,NA,47.4814,11.1802725123185,1.05,93.2,1,33,88,0,63
"liestal",1948-03-04,12.3,-2.7,1948,3,4,10.1511904761905,315.98,-0.11,-0.799393939393939,NA,47.4814,11.2371889826582,0,93.2,1,34,88,0,64
"liestal",1948-03-05,17.1,-1.7,1948,3,5,9.23428571428571,315.98,-0.11,-0.799393939393939,NA,47.4814,11.2941954900542,2.7,95.9,0,34,88,0,65
"liestal",1948-03-06,18.3,2.3,1948,3,6,9.61166666666667,315.98,-0.11,-0.799393939393939,NA,47.4814,11.3512832896236,5.3,101.2,0,34,88,0,66
"liestal",1948-03-07,19.4,0.7,1948,3,7,10.2809523809524,315.98,-0.11,-0.799393939393939,NA,47.4814,11.4084439647289,5.05,106.25,0,34,88,0,67
"liestal",1948-03-08,18.2,2.3,1948,3,8,10.7788095238095,315.98,-0.11,-0.799393939393939,NA,47.4814,11.4656694088594,5.25,111.5,0,34,88,0,68
"liestal",1948-03-09,20.5,6.9,1948,3,9,11.4597619047619,315.98,-0.11,-0.799393939393939,NA,47.4814,11.5229518074005,8.7,120.2,0,34,88,0,69
"liestal",1948-03-10,17.4,5.1,1948,3,10,10.6040476190476,315.98,-0.11,-0.799393939393939,NA,47.4814,11.5802836193129,6.25,126.45,0,34,88,0,70
"liestal",1948-03-11,14.8,2.2,1948,3,11,10.5209523809524,315.98,-0.11,-0.799393939393939,NA,47.4814,11.6376575587432,3.5,129.95,0,34,88,0,71
"liestal",1948-03-12,14.9,3.9,1948,3,12,11.1516666666667,315.98,-0.11,-0.799393939393939,NA,47.4814,11.6950665765823,4.4,134.35,0,34,88,0,72
"liestal",1948-03-13,16.9,-0.1,1948,3,13,10.9797619047619,315.98,-0.11,-0.799393939393939,NA,47.4814,11.7525038419891,3.4,137.75,0,34,88,0,73
"liestal",1948-03-14,18.2,0.7,1948,3,14,10.3114285714286,315.98,-0.11,-0.799393939393939,NA,47.4814,11.809962723892,4.45,142.2,0,34,88,0,74
"liestal",1948-03-15,17.1,1.7,1948,3,15,12.2066666666667,315.98,-0.11,-0.799393939393939,NA,47.4814,11.8674367724804,4.4,146.6,0,34,88,0,75
"liestal",1948-03-16,11.7,8.6,1948,3,16,10.9692682926829,315.98,-0.11,-0.799393939393939,NA,47.4814,11.924919700697,5.15,151.75,0,34,88,2.9,76
"liestal",1948-03-17,13.2,10,1948,3,17,11.5490243902439,315.98,-0.11,-0.799393939393939,NA,47.4814,11.9824053657389,6.6,158.35,0,34,88,0.6,77
"liestal",1948-03-18,16,6.1,1948,3,18,11.6225641025641,315.98,-0.11,-0.799393939393939,NA,47.4814,12.0398877505757,6.05,164.4,0,34,88,1.5,78
"liestal",1948-03-19,12.2,0.7,1948,3,19,12.2884615384615,315.98,-0.11,-0.799393939393939,NA,47.4814,12.0973609454905,1.45,165.85,1,35,88,0,79
"liestal",1948-03-20,16,6.3,1948,3,20,11.9015384615385,315.98,-0.11,-0.799393939393939,NA,47.4814,12.1548191296491,6.15,172,0,35,88,0,80
"liestal",1948-03-21,21.6,1.2,1948,3,21,11.4792105263158,315.98,-0.11,-0.799393939393939,NA,47.4814,12.2122565527035,6.4,178.4,0,35,88,0,81
"liestal",1948-03-22,19.8,3,1948,3,22,11.8994594594595,315.98,-0.11,-0.799393939393939,NA,47.4814,12.2696675164315,6.4,184.8,0,35,88,0,82
"liestal",1948-03-23,13.1,5.9,1948,3,23,11.8477777777778,315.98,-0.11,-0.799393939393939,NA,47.4814,12.3270463564183,4.5,189.3,0,35,88,0,83
"liestal",1948-03-24,14.5,-0.6,1948,3,24,11.2586111111111,315.98,-0.11,-0.799393939393939,NA,47.4814,12.3843874237821,1.95,191.25,1,36,88,0,84
"liestal",1948-03-25,16.7,-0.9,1948,3,25,10.7214285714286,315.98,-0.11,-0.799393939393939,NA,47.4814,12.4416850669476,2.9,194.15,0,36,88,0,85
"liestal",1948-03-26,18.4,-0.8,1948,3,26,11.7908823529412,315.98,-0.11,-0.799393939393939,NA,47.4814,12.4989336134704,3.8,197.95,0,36,88,0,86
"liestal",1948-03-27,15.5,2.2,1948,3,27,11.6559375,315.98,-0.11,-0.799393939393939,NA,47.4814,12.5561273519161,3.85,201.8,0,36,88,0,87
"liestal",1948-03-28,19.2,2.7,1948,3,28,12.994,315.98,-0.11,-0.799393939393939,NA,47.4814,12.6132605137978,5.95,207.75,0,36,88,0,88
"liestal",1949-01-01,7.6,-0.7,1949,1,1,3.44181818181818,315.98,-0.11,-0.799393939393939,NA,47.4814,8.51215598093655,0,0,1,1,107,12.5,1
"liestal",1949-01-02,4.1,0.1,1949,1,2,2.83681818181818,315.98,-0.11,-0.799393939393939,NA,47.4814,8.52719548963671,0,0,1,2,107,28.3,2
"liestal",1949-01-03,4.2,-0.6,1949,1,3,3.63636363636364,315.98,-0.11,-0.799393939393939,NA,47.4814,8.54364483492235,0,0,1,3,107,0,3
"liestal",1949-01-04,4.4,-2.2,1949,1,4,3.34136363636364,315.98,-0.11,-0.799393939393939,NA,47.4814,8.56148685215538,0,0,1,4,107,0.1,4
"liestal",1949-01-05,4,0.6,1949,1,5,3.49477272727273,315.98,-0.11,-0.799393939393939,NA,47.4814,8.58070308834439,0,0,1,5,107,0.3,5
"liestal",1949-01-06,1.5,-2.3,1949,1,6,3.33931818181818,315.98,-0.11,-0.799393939393939,NA,47.4814,8.60127386906395,0,0,0,5,107,0,6
"liestal",1949-01-07,0.2,-1.7,1949,1,7,3.44295454545455,315.98,-0.11,-0.799393939393939,NA,47.4814,8.62317836849984,0,0,0,5,107,0,7
"liestal",1949-01-08,0.5,-2.7,1949,1,8,3.6325,315.98,-0.11,-0.799393939393939,NA,47.4814,8.64639468213137,0,0,0,5,107,1.6,8
"liestal",1949-01-09,1.3,-6.1,1949,1,9,3.36181818181818,315.98,-0.11,-0.799393939393939,NA,47.4814,8.67089990155854,0,0,0,5,107,0.9,9
"liestal",1949-01-10,-0.3,-8.3,1949,1,10,3.76046511627907,315.98,-0.11,-0.799393939393939,NA,47.4814,8.69667019098502,0,0,0,5,107,0,10
"liestal",1949-01-11,1.9,-8.7,1949,1,11,3.88790697674419,315.98,-0.11,-0.799393939393939,NA,47.4814,8.72368086487383,0,0,0,5,107,0,11
"liestal",1949-01-12,2.5,-2.4,1949,1,12,3.90166666666667,315.98,-0.11,-0.799393939393939,NA,47.4814,8.75190646630555,0,0,1,6,107,1.3,12
"liestal",1949-01-13,2.4,-6.7,1949,1,13,4.18452380952381,315.98,-0.11,-0.799393939393939,NA,47.4814,8.78132084558377,0,0,0,6,107,0,13
"liestal",1949-01-14,0.9,-7.6,1949,1,14,4.30666666666667,315.98,-0.11,-0.799393939393939,NA,47.4814,8.81189723865306,0,0,0,6,107,9.6,14
"liestal",1949-01-15,3.6,-0.4,1949,1,15,4.50952380952381,315.98,-0.11,-0.799393939393939,NA,47.4814,8.84360834491675,0,0,1,7,107,4.6,15
"liestal",1949-01-16,8.6,1.2,1949,1,16,4.48095238095238,315.98,-0.11,-0.799393939393939,NA,47.4814,8.87642640406798,0,0,1,8,107,1.8,16
"liestal",1949-01-17,7.9,4.9,1949,1,17,4.23785714285714,315.98,-0.11,-0.799393939393939,NA,47.4814,8.91032327157499,1.4,1.4,1,9,107,1.7,17
"liestal",1949-01-18,8.2,5.6,1949,1,18,4.16595238095238,315.98,-0.11,-0.799393939393939,NA,47.4814,8.94527049249082,1.9,3.3,1,10,107,0,18
"liestal",1949-01-19,10.7,2.5,1949,1,19,4.07428571428571,315.98,-0.11,-0.799393939393939,NA,47.4814,8.98123937328884,1.6,4.9,1,11,107,0,19
"liestal",1949-01-20,8.8,-1.5,1949,1,20,4.27619047619048,315.98,-0.11,-0.799393939393939,NA,47.4814,9.01820105145614,0,4.9,1,12,107,0,20
"liestal",1949-01-21,7.2,4.9,1949,1,21,4.82142857142857,315.98,-0.11,-0.799393939393939,NA,47.4814,9.05612656260907,1.05,5.95,1,13,107,1.9,21
"liestal",1949-01-22,6.7,-0.3,1949,1,22,4.19309523809524,315.98,-0.11,-0.799393939393939,NA,47.4814,9.09498690492638,0,5.95,1,14,107,1.5,22
